NewsId,CreateDate,Source,Source_Type,Stock,Topic,Link
D3CC1947-3975-4597-978E-0AC316D627A1,29:00.0,EfinanceThai,Website,PTTEP, Stock Insight : บมจ.ปตท.สำรวจและผลิตปิโตรเลียม (PTTEP) - อัพเดท 1...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=aVBlTXN3VzRaS2c9&security=PTTEP
DCD211B1-F9B4-4EFB-9C6D-9306F0E7B4C2,31:00.0,EfinanceThai,Website,PTTEP, ปิดตลาดฯเช้าวันนี้ PTTEP-CPAXT-PTT กดดัชนีฯ ยืนในแดนลบ,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=ZFh5ZC9tUVhxYms9&security=PTTEP
FDAC3B09-721F-4FB1-9D31-7812BBF92F83,41:00.0,RYT9,Website,PTTEP,PTTEP ปิดดีลเข้าร่วมทุนแหล่งก๊าซใหญ่ใน UAE เพิ่มปริมาณสำรองและการเติบโตระยะยาว,https://www.ryt9.com/s/iq05/3523204
86B91B13-BE6E-4C23-B843-C666E1749C79,44:33.0,ข่าวหุ้นธุรกิจ,Website,PTTEP,PTTEP ลงทุน “แปลงสัมปทานกาชา” 10% ลุ้นปี 73 ผลิตก๊าซ 1.5 พันล้านลูกบาศก์ฟุต/วัน,https://www.kaohoon.com/news/678617
82CC5259-6B91-4F5D-B552-8027323C5662,45:00.0,EfinanceThai,Website,PTTEP, ปิดตลาดฯวันนี้ DELTA-KBANK-PTTEP กดดัชนีฯ ยืนในแดนลบ,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=ejI5cDNCcmd0eU09&security=DELTA
F163389F-0AD3-4E4B-8CB4-44181D0A974F,45:00.0,EfinanceThai,Website,PTTEP, ปิดตลาดฯวันนี้ PTTEP-CPAXT-PTT กดดัชนีฯ ยืนในแดนลบ,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=ZHowV2NuU2dNa0U9&security=PTTEP
D00D9E65-671B-4034-AA33-51B1F8063111,45:00.0,EfinanceThai,Website,PTTEP, ปิดตลาดฯวันนี้ DELTA-PTTEP-TRUE ดันดัชนีฯ ยืนในแดนบวก,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=bVBKK1Rnc3FycUU9&security=DELTA
72DBBE45-A34E-49FB-8FB0-48C12E266ED8,45:00.0,EfinanceThai,Website,PTTEP, ปิดตลาดฯวันนี้ PTTEP-AOT-PTT กดดัชนีฯ ยืนในแดนลบ,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=R3g2bER2ZWtXZGs9&security=PTTEP
2AC79FA0-E9E1-4B57-A4D5-DF7D6F70C6EF,16:51.0,Pantip Sinthorn,Webboard,PTTGC,PTTGC เอาไงดีครับ 30บาท เข้าเลยไหม?หุ้น,https://pantip.com/topic/42786346
A0B22F71-D13F-440F-843E-513890578C4B,31:00.0,EfinanceThai,Website,PTTGC, ปิดตลาดฯเช้าวันนี้ GULF-PTTGC-CPAXT ดันดัชนีฯ ยืนในแดนบวก,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=bEdiTFdDNzlqVmc9&security=GULF
1C2B790D-6425-41E5-8EE7-97750F5C03B0,42:00.0,EfinanceThai,Website,PTTGC, ‘ณะรงค์ศักดิ์’ เปิดวิสัยทัศน์ซีอีโอ PTTGC ชูกลยุทธ์`3 Steps Plus`...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=ZnVjVklxdWpHcVE9&security=PTTGC
0FCFBB7B-D83E-450D-BA5E-D0CEFA736805,43:32.0,RYT9,Website,PTTGC,ซีอีโอ PTTGC ลั่นสานต่อกลยุทธ์ 3 Steps Plus ดันมาบตาพุด Hub อาเซียนหวังโตยั่งยืนหลังปีนี้ทรงตัว,https://www.ryt9.com/s/iq05/3524932
D139A382-2BEC-44BB-9333-DD3630154483,46:24.0,ข่าวหุ้นธุรกิจ,Website,PTTGC,“ณะรงค์ศักดิ์” ซีอีโอ PTTGC เร่งสานต่อกลยุทธ์ 3 Steps Plus ดันมาบตาพุด Hub อาเซียน,https://www.kaohoon.com/news/680071
2EB92CB6-E3D4-4209-BDA0-72DD965760B8,37:34.0,Pantip Sinthorn,Webboard,QH,หุ้น ori ตอนนี้ทำไมลงโหดมากเลยครับหุ้นORI (หุ้น)QH (หุ้น)LH (หุ้น)การลงทุน,https://pantip.com/topic/42779846
735077B8-7E4D-4674-A070-293868006B31,10:47.0,RYT9,Website,QTC,"QTC ส่ง บ.ย่อย ผนึก ""ฮาโก้ อิเลคทริค"" รุกให้บริการระบบไฟฟ้าครบวงจร",https://www.ryt9.com/s/iq05/3525600
3276E8DE-16F5-46AA-B8F3-649EE2055B9F,46:02.0,ข่าวหุ้นธุรกิจ,Website,QTC,QTC ส่ง “คิวทีซี อาร์อี” ลงนาม “ฮาโก้” รุกบริการระบบไฟฟ้าครบวงจร,https://www.kaohoon.com/news/680622
BA4EA57B-7C72-4C08-BCE8-39C32E326A39,10:00.0,EfinanceThai,Website,RATCH, Stock Insight : บมจ.ราช กรุ๊ป (RATCH) - อัพเดท 19/06/67,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=dGplZDlZM0dicUU9&security=RATCH
9A2BB70B-B33E-4142-A45A-33A574B2E605,14:00.0,EfinanceThai,Website,RCL, RCL-PSL-TTA กอดคอดิ่งแรง หลังดัชนีค่าระวางเรือปรับลดลงหนัก กระทบจ...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=NGNBTjRMNGZ1UUk9&security=RCL
F293D803-D769-45C9-88B0-8DB736C35668,22:36.0,ข่าวหุ้นธุรกิจ,Website,RCL,6 หุ้น เจอ “โรบอทเทรดดิ้ง” RCL ซื้อขายสูงสุด 43%,https://www.kaohoon.com/news/680185
66F86B20-88B2-4DEC-969C-2C698522E638,31:54.0,RYT9,Website,RCL,HILITE: RCL ดิ่ง 10.74% นำกลุ่มเดินเรือปรับลงตอบรับดัชนี BDI ร่วง 2.76%,https://www.ryt9.com/s/iq05/3523324
E45C5742-E5BF-455D-9C47-A93B8B2567AB,03:33.0,RYT9,Website,RICHY,RICHY ปลื้ม! ขายหุ้นกู้ชุดใหม่กระแสดี! นักลงทุนสถาบัน-รายใหญ่จองคึกคัก ปักธงรายได้ปี 67...,https://www.ryt9.com/s/prg/3523716
ED3FD760-C821-4BE4-B1C3-F8A144D20517,09:22.0,RYT9,Website,RICHY,นาทีทอง! รีบจองหุ้นกู้ RICHY หลักประกันดี๊ดี!,https://www.ryt9.com/s/prg/3523138
6035BBDF-F1EA-494D-91CE-DF6C5DEF3CE4,40:36.0,ข่าวหุ้นธุรกิจ,Website,RICHY,โค้งสุดท้าย! RICHY เปิดจองซื้อหุ้นกู้ชุดใหม่ ชูดอกเบี้ยสูง 7.1%,https://www.kaohoon.com/news/678563
D112A05F-70B4-4E66-B8A2-595C58D18734,52:35.0,ข่าวหุ้นธุรกิจ,Website,RICHY,RICHY ปลื้ม! หุ้นกู้ชุดใหม่กระแสดี “กองทุน-รายใหญ่” จองซื้อคึกคัก,https://www.kaohoon.com/news/679093
146C634F-7300-4C05-A598-B5815631CDC4,01:06.0,RYT9,Website,RML,กฤษณ์ ณรงค์เดช ตัดขายหุ้น RML ในมือกว่าครึ่ง คงเหลือถือ 3.0015%,https://www.ryt9.com/s/iq10/3522997
D316E096-BF3B-41D0-B1ED-1BF5D4D3CB48,26:02.0,Pantip Sinthorn,Webboard,ROH,ROH  ประชุมเหมือน ไม้ได้ประชุม (20/06/67)หุ้น,https://pantip.com/topic/42793092
C8E954B2-E874-4DCC-967E-2B755CF073CF,08:03.0,RYT9,Website,RS,RS ประกาศปรับใหญ่กลยุทธ์-โครงสร้างเสริมแกร่งธุรกิจ จ่อเปิดแผน Roadmap-Milestone,https://www.ryt9.com/s/iq05/3524456
0B0664E0-C803-44A7-93FF-BB1395860D55,25:50.0,ข่าวหุ้นธุรกิจ,Website,RS,RS เปิดกลยุทธ์ 3R เน้นคุมต้นทุน-ปรับแผนธุรกิจ ดันผลงานโตต่อเนื่อง,https://www.kaohoon.com/news/679659
3730FD6D-2E59-412F-B54B-4F0637F8AB60,10:22.0,ข่าวหุ้นธุรกิจ,Website,SA,SA ออกหุ้นกู้ 3 ชุด ชูดอกเบี้ยสูงสุด 7.50% ขายสถาบัน-รายใหญ่ จองซื้อ 19-24 ก.ค.นี้,https://www.kaohoon.com/news/680550
ECC8BB33-B69E-44E6-89D3-E80E471FE6B5,11:39.0,ข่าวหุ้นธุรกิจ,Website,SA,SA ลั่นยอดจองโครงการ “ย่านวิภาวดี” ทะลุ 90%,https://www.kaohoon.com/news/679680
4C019675-696A-4FE8-87ED-83C2D1BEA973,35:09.0,RYT9,Website,SA,SA ออกหุ้นกู้ใหม่ 3 ชุด ชูจุดเด่นอายุสั้น 1 ปี 1 เดือน - 3 ปี ดอกเบี้ย 7 - 7.50% คาดเปิดจองซื้อ 19...,https://www.ryt9.com/s/prg/3525460
97FEBC17-0F37-472B-B6D0-DBA11993BD1B,36:28.0,RYT9,Website,SA,SA แย้มยอดจองโครงการย่านวิภาวดี พุ่งกว่า 90%,https://www.ryt9.com/s/prg/3524397
747F4024-7746-404C-A4D8-04C0B97AA0A7,11:00.0,EfinanceThai,Website,SABINA, Stock Insight : บมจ.ซาบีน่า (SABINA) - อัพเดท 11/06/67,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=R3lFK1hrWFpRajg9&security=SABINA
CC8479A1-0A6D-4A35-94F6-8F726591DF26,23:22.0,ข่าวหุ้นธุรกิจ,Website,SABINA,สอย 8 หุ้นค้าปลีก จ่อรับ “มาตรการกระตุ้นเศรษฐกิจ” โบรกชู SABINA-MC ท็อปพิก!,https://www.kaohoon.com/news/679825
6EA59D2B-8815-4EA0-9308-3E6124A0BA17,00:20.0,RYT9,Website,SABUY,SABUY รับเสียอำนาจควบคุม SBNEXT หลังฉีก MOU จ่อบีบเพิ่มทุนใช้คืนหนี้,https://www.ryt9.com/s/iq10/3523300
F2994355-BDFB-41F5-8D74-29FC617D7BB4,01:18.0,Pantip Sinthorn,Webboard,SABUY,sabuy วันนี้จ้าวลากแรง สบายแล้วนะวันนี้ อย่าเพิ่งทิ้งหล่ะหุ้น,https://pantip.com/topic/42773153
4211ED6C-61C3-4BF5-9BCF-0C1EE0DDCE54,05:12.0,RYT9,Website,SABUY,Lightnet ยกเลิกซื้อหุ้นเพิ่มทุน PP หลังราคาหุ้น SABUY ร่วงหนัก,https://www.ryt9.com/s/iq10/3525099
4AF3CC16-5DAE-47A6-9FF4-24FAA551A80A,08:47.0,ข่าวหุ้นธุรกิจ,Website,SABUY,ด่วน! ”ไลท์เน็ท“ ยกเลิกเพิ่มทุน “SABUY” เฝ้าระวังราคาวันนี้ผันผวนหนัก,https://www.kaohoon.com/news/680223
5E288406-1BFF-4247-B44A-6C38C6E3AF22,08:49.0,Pantip Sinthorn,Webboard,SABUY,ช่อง youtube ไหน เชียร์หุ้น sabuy หนักสุดฮะ อิอิหุ้นValue InvestmentFundamental Analysis,https://pantip.com/topic/42790681
7F967763-BE62-482F-8EE4-0CE5D06AB1ED,09:22.0,RYT9,Website,SABUY,MGI ลั่นกอดหุ้น SABUY แน่นเชื่อ ผถห.ใหม่พลิกฟื้นหวัง Synergy ยาวหนุน E-wallet มั่นใจปีนี้โตทะลุ...,https://www.ryt9.com/s/iq05/3523142
9D33F7C7-1F17-4ECF-B306-589AF88D065F,09:44.0,Pantip Sinthorn,Webboard,SABUY,SABUY   NEX   NRF  YGG หุ้นไร้หัวใจ มันนี่เกมส์ ใครลุกช้าจ่ายรอบวงการลงทุนการเงินหุ้นตลาดหลักทรัพย์,https://pantip.com/topic/42790685
A68A67F7-44CF-4479-84F1-B18716CF1581,19:00.0,EfinanceThai,Website,SABUY, SABUY เช้านี้ราคาดิ่งติดฟลอร์ หลังกลุ่ม Lightnet ล้มดีลซื้อหุ้นเพ...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=WE1vRjJBeTlNSVU9&security=SABUY
B210259E-1083-49AC-A4E7-56FB01A220D3,22:50.0,RYT9,Website,SABUY,HILITE: (เพิ่มเติม) SABUY ร่วงติดฟลอร์ฉุดหุ้นในกลุ่ม-หุ้นพันธมิตรระเนระนาด หลัง Lightnet...,https://www.ryt9.com/s/iq05/3525185
D1F432CB-106F-4E6D-B5E5-E16002BA916E,22:50.0,RYT9,Website,SABUY,HILITE: MGI รูดลง 9.27% หลังหุ้น SABUY ร่วงยับ ข่าวสะพัดขอนัดหารือหลังแผนเพิ่มทุน PP ขาย Lightnet...,https://www.ryt9.com/s/iq05/3525180
2D7D47F1-040F-46B0-BE5B-3262E5AB94FA,30:03.0,Pantip Sinthorn,Webboard,SABUY,SABUY SABUY หากเราจะคบกันไป ฉันขอเพียงความรักและจริงใจหุ้น,https://pantip.com/topic/42790504
B84C4DDC-F6BD-44E5-A32D-B323E6B3DBA6,31:33.0,RYT9,Website,SABUY,ชูเกียรติ รุจนพรพจี ทยอยขายหุ้น SABUY ต่อเนื่องจนล่าสุดเหลือถือแค่...,https://www.ryt9.com/s/iq10/3523674
4BC54E82-4D9A-49CB-9A3E-2A6AFF5D2933,32:50.0,ข่าวหุ้นธุรกิจ,Website,SABUY,“ชูเกียรติ” ตัดขาย SABUY อีก 40 ล้านหุ้น เหลือถือ 2.99%,https://www.kaohoon.com/news/678961
7D5D90C2-9A9D-499B-881A-997D36AC8234,36:00.0,EfinanceThai,Website,SABUY," SABUY ช็อก! กลุ่ม Lightnet พับแผนซื้อหุ้นเพิ่มทุน 1,300 ล้านหุ้น ...",https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=dlptUytDdW9SYUU9&security=SABUY
87500430-DC89-40E9-9016-081EBD769D34,37:25.0,Pantip Sinthorn,Webboard,SABUY,sabuy อาการไม่สบายเป็นอย่างมากหุ้น,https://pantip.com/topic/42790397
7B6BD6E8-04C3-4292-ABB6-2BF016E3AC7C,40:22.0,ข่าวหุ้นธุรกิจ,Website,SABUY,SABUY ร่วงติดฟลอร์! หลัง ”ไลท์เน็ท” ยกเลิกเพิ่มทุน PP,https://www.kaohoon.com/breakingnews/680243
ACF6F288-B247-48D3-83DA-C791040AB180,45:40.0,RYT9,Website,SABUY,ชูเกียรติ รุจนพรพจี ตัดขาย SABUY อีก 2.3926% คงเหลือ 2.9908%,https://www.ryt9.com/s/iq10/3523663
02F2DAD0-AA8E-4EB8-879B-485F8556ABC8,50:31.0,Pantip Sinthorn,Webboard,SABUY,#NAME?,https://pantip.com/topic/42793558
E4170871-F879-458B-B636-86C633C7D4F1,50:59.0,RYT9,Website,SABUY,HILITE: SABUY ร่วงติดฟลอร์หลัง Lightnet ล้มดีลเพิ่มทุน PP หลังราคาหุ้นดิ่งหนัก,https://www.ryt9.com/s/iq05/3525125
DD8C7D5F-F715-4980-8AC0-36A87FD92160,03:00.0,EfinanceThai,Website,SAF, BA จับมือ OR นำร่องการใช้เชื้อเพลิง SAF - ตั้งเป้าเพิ่มสัดส่วนการ...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=WHIxRzB6WVcyb0E9&security=BA
5653806A-AFEB-42DF-BB22-61E313B9894E,28:49.0,ข่าวหุ้นธุรกิจ,Website,SAF,BA จับมือ OR นำร่องใช้ SAF ยกระดับ “กรีนแอร์พอร์ต”,https://www.kaohoon.com/news/678906
5B6DCDD1-8862-42D7-9033-C13D3A181A89,36:12.0,RYT9,Website,SAF,BA จับมือ OR นำร่องใช้ SAF เส้นทางบินสมุย เป้า 1% ภายในปี 2026 พร้อมยกระดับกรีนแอร์พอร์ต,https://www.ryt9.com/s/iq05/3523450
04D08313-C192-4AAB-85D3-8352FFA1985A,00:17.0,ข่าวหุ้นธุรกิจ,Website,SAFE,SAFE เปิดแผนครึ่งปีหลัง ลุยลงทุนเทคโนโลยีใหม่,https://www.kaohoon.com/news/680061
CFD74276-4D2F-4CDC-ACDD-2F393AF63D2F,23:14.0,RYT9,Website,SAFE,SAFE สุดปลื้ม! เข้าทำเนียบหุ้น ESG Emerging,https://www.ryt9.com/s/prg/3523114
DAF36FF9-A48F-4266-8D9A-B48EE4178C26,24:16.0,ข่าวหุ้นธุรกิจ,Website,SAPPE,โบรกเชียร์ “ซื้อ” SAPPE-ICHI ลุ้นกำไร Q2 นิวไฮ รับยอดขาย-ส่งออกพุ่ง!,https://www.kaohoon.com/news/680665
213E7341-5857-4575-83B3-C56EB10C1E10,38:26.0,ข่าวหุ้นธุรกิจ,Website,SAPPE,โบรกเชียร์ “ซื้อ” SAPPE-ICHI ลุ้นกำไร Q2 นิวไฮ รับยอดส่งออกขาย “ใน-ตปท.” พุ่ง,https://www.kaohoon.com/news/680665
143BF5F5-E34E-4757-99B3-46B8E8A3B862,41:45.0,ข่าวหุ้นธุรกิจ,Website,SAPPE,ICHI-SAPPE วิ่งคึก! ลุ้นโกยยอดขาย Q2 เด่นรับ “ฤดูร้อน” ดันกำไรโตทะลัก,https://www.kaohoon.com/breakingnews/680883
BF6E8A3A-3E1B-4BC1-B312-C4B459F0CDAF,01:37.0,Pantip Sinthorn,Webboard,SAT,"DOW...!!! Sat,Jun,22,2024หุ้น",https://pantip.com/topic/42796458
62982FDF-62DC-41C5-AD63-915D47A80D42,10:58.0,Pantip Sinthorn,Webboard,SAT,?????????? บ้าบอคอหุ้น? ???? Sat 15 June 2024 ??????? ????การเงินการลงทุนหุ้น,https://pantip.com/topic/42780647
2FF4353D-9B5E-4CEB-AAB6-49B94C3D784A,14:35.0,Pantip Sinthorn,Webboard,SAT,"DOW...!!! Sat,Jun,15,2024หุ้นValue Investment",https://pantip.com/topic/42781453
387E087A-F2FC-4A4B-B8DD-2CA7F5698202,54:22.0,Pantip Sinthorn,Webboard,SAT,?????????? บ้าบอคอหุ้น? ???? Sat 22 June 2024 ??????? ????การลงทุนการเงินหุ้น,https://pantip.com/topic/42795670
6A5DF78D-4053-408D-9C3F-A0C2D6F2BD0B,11:00.0,EfinanceThai,Website,SAV, SAV จับมือ `แดนไทย` ศึกษาระบบ-เทคโนโลยีเกี่ยวกับการบินในประเทศ รุ...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=dHI3RklaaVNla3c9&security=SAV
9E4DAD39-6C8F-466D-895C-BF2227F1E6B7,50:01.0,ข่าวหุ้นธุรกิจ,Website,SAV,SAV จับมือ “แดนไทย” ลุยขยายธุรกิจการบินรอบด้าน,https://www.kaohoon.com/news/678465
D741DDEB-BEE4-4A5B-A67C-6E64EE5AD373,09:35.0,ข่าวหุ้นธุรกิจ,Website,SAWAD,8 หุ้น “โรบอท เทรดดิ้ง” คึกวันนี้! SAWAD ซื้อขายสูงสุด 50%,https://www.kaohoon.com/news/679520
7800A018-C16C-495B-93C3-28D85CCD878F,55:56.0,ข่าวหุ้นธุรกิจ,Website,SAWAD,“กัณฑรา” มองหุ้นไทย ก.ค.ฟื้น จับจังหวะช้อนหุ้นลงลึก ชู SAWAD-TIDLOR-GPSC เด่น,https://www.kaohoon.com/news/680852
D665BC87-776B-42F5-A5D3-B1DAE0B9224A,00:20.0,RYT9,Website,SBNEXT,SABUY รับเสียอำนาจควบคุม SBNEXT หลังฉีก MOU จ่อบีบเพิ่มทุนใช้คืนหนี้,https://www.ryt9.com/s/iq10/3523300
AC601B1F-548D-49FA-A9EF-C82E7B7C8527,19:17.0,ข่าวหุ้นธุรกิจ,Website,SC,SC ตั้ง “เอสซีเอ็กซ์ ทู” ลุยพัฒนาอสังหาริมทรัพย์,https://www.kaohoon.com/news/679238
E2651B45-6E7E-49F9-8DF7-60EF81FEC924,28:00.0,EfinanceThai,Website,SC, SC อวดยอดขาย 5 เดือนแรกปี 67 ทะลุหมื่นลบ. รุกแนวราบครึ่งปีหลังอีก...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=SEFrTFY3VmVpVEE9&security=SC
6155C5D7-C421-4B2D-86E6-8FBA45D1F34F,03:33.0,RYT9,Website,SCAP,SCAP กวาดยอดขายหุ้นกู้ครั้งที่ 2/67 เต็มจำนวนทะลักกรีนชูกว่า 2.2 พันล้าน...,https://www.ryt9.com/s/prg/3523736
E864246D-CC1A-468E-A2CA-D44209A9D52E,00:59.0,ข่าวหุ้นธุรกิจ,Website,SCB,SCB EIC มอง “กนง.” ลดดอกเบี้ยไตรมาส 4 เซ่นภาคผลิตอุตฯ ฟื้นตัวช้ากดดัน,https://www.kaohoon.com/news/679194
D7E8A97B-98D3-404D-BBF0-8F2019FBAED4,02:51.0,Pantip Sinthorn,Webboard,SCB,SCB EIC หั่นเป้า GDP ไทยปี 67 เหลือโต 2.5% ฟื้นช้า-ลงทุนภาครัฐหด-การเมืองซ้ำเติมหุ้น,https://pantip.com/topic/42788753
1AA1BCE1-AAE8-4C87-B395-B37FAEA203E9,23:22.0,ข่าวหุ้นธุรกิจ,Website,SCB,SCB Financial Markets คาดกรอบเงินบาทวันนี้ 36.75-37.00 บาท/ดอลลาร์,https://www.kaohoon.com/news/679918
DAC38802-D2BA-4BA0-8BF9-C9355CB9257D,37:00.0,EfinanceThai,Website,SCB, SCB EIC หั่นเป้าจีดีพีปีนี้เหลือ 2.5% จับตาหนี้ครัวเรือน-หนี้สาธา...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=RXFUVUVranc2bkU9
E9C71FF7-45FE-416D-A5DE-A1801FA81C80,44:53.0,Pantip Sinthorn,Webboard,SCB,SCB KTB TISCO TCAP TTB ถ้าให้เลือก 1-2 ตัว ตัวไหนดีสุดครับ กับการลงทุนปันผลระยะยาวหุ้นสมาคมนักลงทุนเน้นคุณค่า (ประเทศไทย)Value Investmentเงินปันผลการลงทุน,https://pantip.com/topic/42779469
737C0933-D117-421C-9155-F098718C9E02,50:57.0,ข่าวหุ้นธุรกิจ,Website,SCB,SCB EIC หั่นเป้า GDP ปีนี้เหลือโต 2.5% เซ่นส่งออกหดตัว-การเมืองกดดัน,https://www.kaohoon.com/news/680144
351896A1-8777-467E-8396-008ABC194924,51:37.0,ข่าวหุ้นธุรกิจ,Website,SCB,SCB EIC มองอุตสาหกรรม “คอม-อิเล็กฯ-ชิ้นส่วนประกอบ” รับผลดีแบ่งขั้วเศรษฐกิจ,https://www.kaohoon.com/news/679456
F2D1FCC6-7137-4C3C-82EE-C741944D546D,57:00.0,EfinanceThai,Website,SCB, SCB EIC คาด กนง. จะเริ่มลดดอกเบี้ย Q4/67 ก่อนจะลดอีกครั้งเหลือ 2%...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=dXc3dU15YkN4Mnc9
03922CC9-2381-4E31-A35D-84D048256B2D,03:19.0,Pantip Sinthorn,Webboard,SCC,ใกล้แล้ว SCC ใกล้จะต่ำ 200 บ. แล้วการลงทุนหุ้น,https://pantip.com/topic/42778525
FA66BA6C-C20D-4701-9189-A5C9D5BA11F0,31:18.0,Pantip Sinthorn,Webboard,SCC,SCC  แตะ 224 แล้วจ้า...จ้า จ้าหุ้นการลงทุน,https://pantip.com/topic/42786378
F88E42C6-EB5D-439F-8388-702125CA2EFE,34:57.0,ข่าวหุ้นธุรกิจ,Website,SCC,SCC ควรแตกพาร์หรือไม่,https://www.kaohoon.com/column/680463
007BD6C1-B280-4C09-8256-186D5AF9851A,22:24.0,ข่าวหุ้นธุรกิจ,Website,SCGP,“สุเชษฐ์” แนะเก็บ 5 หุ้นเด่น ชู BBL-SCGP พื้นฐานแกร่ง,https://www.kaohoon.com/news/678514
67E626C3-C375-4287-AA4A-D6988FB29C95,28:44.0,RYT9,Website,SCL,SCL หุ้นผู้นำอะไหล่รถยนต์ แย้มสตอรี่ดีรออยู่ พบกันงาน mai FORUM 2024 วันที่ 22...,https://www.ryt9.com/s/prg/3525675
09863E1C-B930-41FE-B652-329B8FC0E796,14:36.0,RYT9,Website,SELIC,SELIC เตรียมพร้อม พบนักลงทุนในงาน mai FORUM 2024 โชว์ภาพรวมและแผนการรุกธุรกิจทั้งในและต่างประเทศ,https://www.ryt9.com/s/prg/3525703
6BD5A1DB-6436-4795-BC31-7268FAD2775E,28:00.0,EfinanceThai,Website,SGC, JMART ลั่นงบครึ่งหลังปี 67 โตยกกลุ่ม ชู SINGER-SGC เด่น ส่วน JMT ...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=L2tORERySjFuY009&security=JMART
8DB9F32F-2173-4764-8E63-6FFF80341634,37:10.0,RYT9,Website,SGC,CONSENSUS: SGC เด้งแรง 20% วอลุ่มแน่น โบรกมองแกว่งตาม Momentum กลุ่ม-ไร้ปัจจัยใหม่หนุน,https://www.ryt9.com/s/iq05/3523084
2973916A-06A1-4763-881D-5A32E1A26D08,50:29.0,ข่าวหุ้นธุรกิจ,Website,SGC,“เครือเจมาร์ท” ครึ่งปีหลังโต! JMT ซื้อหนี้เพิ่ม 2 พันลบ. ปักธง SINGER-SGC เทิร์นอะราวด์,https://www.kaohoon.com/news/679742
99CD0993-EEEE-48D9-B374-DC94E3C4509C,55:09.0,RYT9,Website,SGC,HILITE: SGC เด้งแรง 20% วอลุ่มแน่น โบรกมองแกว่งตาม Momentum กลุ่ม-ไร้ปัจจัยใหม่หนุน,https://www.ryt9.com/s/iq05/3523172
DC44A028-0C71-4255-B908-71FCCE684BD8,55:54.0,ข่าวหุ้นธุรกิจ,Website,SGC,“กลุ่มเจมาร์ท” เด้งยกแผง! ลุ้น Q2 โตต่อ ปักธง SINGER-SGC เทิร์นอะราวด์,https://www.kaohoon.com/breakingnews/679953
EA7C90AD-F586-4607-9F65-C52E94F68CAC,28:00.0,EfinanceThai,Website,SINGER, JMART ลั่นงบครึ่งหลังปี 67 โตยกกลุ่ม ชู SINGER-SGC เด่น ส่วน JMT ...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=L2tORERySjFuY009&security=JMART
F284BBAD-6C42-448B-B9F5-CA905DE79EF1,50:01.0,ข่าวหุ้นธุรกิจ,Website,SINGER,“กลุ่มเจมาร์ท” วิ่งคึก! โบรกชี้งบ SINGER ปีนี้เทิร์นอะราวด์ ยอดขายโต 2 เท่าตัว,https://www.kaohoon.com/breakingnews/678482
FE4EEB1B-FF4D-4317-A28C-64E094D60AB1,50:29.0,ข่าวหุ้นธุรกิจ,Website,SINGER,“เครือเจมาร์ท” ครึ่งปีหลังโต! JMT ซื้อหนี้เพิ่ม 2 พันลบ. ปักธง SINGER-SGC เทิร์นอะราวด์,https://www.kaohoon.com/news/679742
09B70EE8-4E0A-482E-B4A5-8C8288111414,55:54.0,ข่าวหุ้นธุรกิจ,Website,SINGER,“กลุ่มเจมาร์ท” เด้งยกแผง! ลุ้น Q2 โตต่อ ปักธง SINGER-SGC เทิร์นอะราวด์,https://www.kaohoon.com/breakingnews/679953
B5584F33-CFF4-4259-B615-D0516544AB65,06:00.0,EfinanceThai,Website,SIRI, ไทยพาณิชย์ สนับสนุน SIRI พัฒนาอสังหาฯ 3 โครงการยักษ์ วงเงิน 1.52 ...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=bUpaSUxCVkJuRm89&security=SIRI
8F03CA18-E643-4F25-94A1-30ADCF5260CF,07:00.0,EfinanceThai,Website,SIRI, SIRI มั่นใจ รายได้ Q2/67 ใกล้เคียงไตรมาสแรก ที่ 1.01 หมื่นลบ คาดท...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=c0ExV1V6c0pZWmM9&security=SIRI
